year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1925-26,22,1,0,0,0,CHL,5,Winnipeg Maroons,1
1927-28,24,3,18,0,0,Can-Am,6,Quebec Castors,3
1934-35,31,2,4,3,0,CHL,5,Minneapolis Millers,5
1936-37,33,0,0,1,0,AHA,3,Kansas City Greyhounds,1
