pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Amherst Knights,30,0,57,NYJHL,31,1975-76,16,27
0,Amherst Knights,29,0,60,NYJHL,34,1976-77,17,31
30,University of Notre Dame,10,0,16,WCHA,35,1977-78,18,6
40,University of Notre Dame,15,0,20,WCHA,32,1978-79,19,5
2,United States,2,0,3,WJC-A,5,1978-79,19,1
50,University of Notre Dame,37,0,51,WCHA,39,1979-80,20,14
56,University of Notre Dame,28,0,32,WCHA,36,1980-81,21,4
24,Binghamton Whalers,23,0,27,AHL,52,1981-82,22,4
52,Binghamton Whalers,18,0,27,AHL,64,1982-83,23,9
50,Binghamton Whalers,7,0,9,AHL,29,1983-84,24,2
12,Salt Lake Golden Eagles,7,0,8,CHL,11,1983-84,24,1
