assists,team,goals,year,games_played,points,pim,age,plus_minus,league
3,Guelph Platers,5,1988-89,7,8,18,18,0,OHL
4,London Knights,2,1989-90,6,6,10,19,0,OHL
1,Hershey Bears,2,1993-94,6,3,4,23,0,AHL
2,Saint John Flames,2,1994-95,4,4,22,24,0,AHL
1,Saint John Flames,8,1995-96,16,9,26,25,0,AHL
4,Saint John Flames,13,1997-98,21,17,61,27,0,AHL
2,Kolner Haie,5,1999-00,10,7,20,29,0,Germany
1,Adler Mannheim,1,2000-01,10,2,16,30,0,Germany
2,Adler Mannheim,1,2001-02,12,3,14,31,0,Germany
1,Adler Mannheim,2,2002-03,7,3,12,32,0,Germany
0,Adler Mannheim,0,2003-04,6,0,40,33,0,Germany
3,Dundas Real McCoys,0,2007-08,3,3,0,37,0,OHA-Sr.
