league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,32,0,21,0,1,0,,DET,[],0,0,1,0,0,0,1938-39,,0,18,0,0
NHL,48,0,22,0,1,0,,DET,[],0,0,0,0,1,0,1939-40,,0,40,0,0
NHL,47,0,23,0,8,0,,DET,[],0,0,6,0,2,0,1940-41,,0,56,0,0
NHL,44,0,24,0,11,0,,DET,[],0,0,7,0,4,0,1941-42,,0,93,0,0
NHL,44,0,25,0,11,0,,DET,"[{'link': '/awards/nhl_all_star.html#1943', 'name': None}]",0,0,9,0,2,0,1942-43,,0,68,0,0
NHL,47,0,28,0,15,0,,DET,"[{'link': '/awards/nhl_all_star.html#1946', 'name': None}, {'link': '/awards/voting-1946.html#hart', 'name': 'Hart-5'}]",0,0,11,0,4,0,1945-46,,0,0,0,0
NHL,55,0,29,0,14,0,,DET,"[{'link': '/awards/nhl_all_star.html#1947', 'name': None}]",0,0,9,0,5,0,1946-47,,0,83,0,0
NHL,60,0,30,0,19,0,,DET,"[{'link': '/awards/nhl_all_star.html#1948', 'name': None}]",0,0,14,0,5,0,1947-48,,0,91,0,0
NHL,0,0,31,0,15,0,,DET,"[{'link': '/awards/nhl_all_star.html#1949', 'name': None}]",0,0,11,0,4,0,1948-49,,0,96,0,0
NHL,65,0,32,0,14,0,,DET,[],0,0,11,0,3,0,1949-50,,0,86,0,0
NHL,26,0,33,0,2,0,,CBH,[],0,0,2,0,0,0,1950-51,,0,49,0,0
NHL,37,0,34,0,4,0,,CBH,[],0,0,3,0,1,0,1951-52,,0,12,0,0
