assists,year,games_played,points,goals,team,age,pim,plus_minus,league
1,1935-36,1,2,1,Moose Jaw Canucks,17,0,0,S-SJHL
3,1936-37,5,4,1,Moose Jaw Canucks,18,6,0,S-SJHL
3,1937-38,7,4,1,Moose Jaw Canucks,19,6,0,S-SJHL
0,1939-40,9,1,1,Regina Vic-Aces,21,0,0,SSHL
0,1940-41,8,0,0,Regina Rangers,22,6,0,SSHL
2,1940-41,14,2,0,Regina Rangers,22,31,0,Al-Cup
6,1941-42,7,7,1,New York Rovers,23,6,0,EAHL
6,1943-44,9,7,1,Buffalo Bisons,25,2,0,AHL
0,1944-45,6,1,1,Buffalo Bisons,26,4,0,AHL
5,1945-46,12,6,1,Cleveland Barons,27,4,0,AHL
0,1946-47,4,0,0,Cleveland Barons,28,0,0,AHL
2,1947-48,9,4,2,Cleveland Barons,29,2,0,AHL
0,1948-49,5,0,0,Cleveland Barons,30,0,0,AHL
0,1949-50,1,0,0,Buffalo Bisons,31,0,0,AHL
1,1950-51,3,1,0,Springfield Indians,32,4,0,AHL
