assists,year,games_played,points,goals,team,age,pim,plus_minus,league
20,1990-91,30,45,25,Laval-Laurentides,15,30,0,QAHA
29,1991-92,35,59,30,Laval-Laurentides,16,40,0,QAAA
0,1991-92,1,0,0,Hull Olympiques,16,0,0,QMJHL
17,1992-93,13,23,6,Beauport Harfangs,17,10,0,QMJHL
48,1993-94,66,107,59,Beauport Harfangs,18,31,0,QMJHL
45,1994-95,57,99,54,Beauport Harfangs,19,20,0,QMJHL
2,1994-95,7,10,8,Canada,19,0,0,WJC-A
4,1997-98,3,5,1,Canada,22,0,0,WC-A
1,1998-99,2,1,0,Canada,23,0,0,WC-A
