game_winning_goals,shotsPercentage,plus_minus,shots,power_play_goals,age,average_ice_time,games_played,assists,year,points,shorthanded_goals,goals,even_strength_goals,team,win,pim,total_ice_time,league
0,0.0,-4,16,0,19,,16,1,1994-95,1,0,0,0,CHI,,4,,NHL
1,9.4,4,32,0,20,,10,5,1995-96,8,0,3,3,CHI,,0,,NHL
0,13.3,-1,15,0,21,,6,1,1996-97,3,0,2,2,CHI,,2,,NHL
0,0.0,-2,13,0,26,17:12,5,0,2001-02,0,0,0,0,CHI,,2,86,NHL
