assists,year,games_played,points,goals,team,age,pim,plus_minus,league
33,1990-91,31,63,30,North Shore Selects,14,53,0,QAHA
11,1991-92,29,22,11,North Shore Selects,15,20,0,QAHA
16,1992-93,35,27,11,Lac St-Louis Lions,16,40,0,QAAA
17,1993-94,63,25,8,St-Jean Lynx,17,65,0,QMJHL
1,1993-94,5,2,1,Canada,17,8,0,U-18
42,1994-95,55,54,12,Laval Titan,18,259,0,QMJHL
0,1995-96,5,0,0,Springfield Falcons,19,28,0,AHL
36,1995-96,29,43,7,2 Teams,19,111,0,QMJHL
6,1995-96,5,9,3,Laval Titan,19,20,0,QMJHL
30,1995-96,24,34,4,Granby Predateurs,19,91,0,QMJHL
33,1996-97,39,47,14,Granby Predateurs,20,197,0,QMJHL
2,1996-97,7,2,0,Canada,20,37,0,WJC-A
1,1996-97,6,1,0,Las Vegas Thunder,20,19,0,IHL
3,1996-97,5,3,0,Springfield Falcons,20,2,0,AHL
25,1997-98,46,27,2,Springfield Falcons,21,153,20,AHL
9,1998-99,40,13,4,2 Teams,22,107,-4,AHL
5,1998-99,32,8,3,Springfield Falcons,22,67,-2,AHL
4,1998-99,8,5,1,Hartford Wolf Pack,22,40,-2,AHL
11,1999-00,27,14,3,Hartford Wolf Pack,23,70,5,AHL
20,2000-01,52,24,4,Hartford Wolf Pack,24,178,6,AHL
17,2001-02,57,18,1,Grand Rapids Griffins,25,103,13,AHL
4,2002-03,21,5,1,Portland Pirates,26,66,2,AHL
4,2005-06,18,4,0,Manitoba Moose,29,24,0,AHL
2,2006-07,13,2,0,Traktor Chelyabinsk,30,30,0,Russia
5,2007-08,19,5,0,EHC Basel,31,97,0,Swiss
