pim,team,assists,plus_minus,points,league,games_played,year,age,goals
27,St. Boniface Canadiens,1,0,3,MJHL,4,1955-56,18,2
10,St. Boniface Canadiens,2,0,2,M-Cup,6,1955-56,18,0
28,Fort William Canadiens,5,0,6,M-Cup,12,1956-57,19,1
14,Flin Flon Bombers,4,0,4,M-Cup,7,1956-57,19,0
12,Kingston CKLC\'s,3,0,3,EOHL,7,1957-58,20,0
29,Hull-Ottawa Canadiens,3,0,5,EOHL,8,1958-59,21,2
8,Hull-Ottawa Canadiens,1,0,1,EPHL,7,1959-60,22,0
42,Hull-Ottawa Canadiens,5,0,5,EPHL,14,1960-61,23,0
38,Hull-Ottawa Canadiens,4,0,9,EPHL,13,1961-62,24,5
4,Quebec Aces,2,0,3,AHL,9,1963-64,26,1
10,Omaha Knights,1,0,5,CPHL,6,1964-65,27,4
4,Quebec Aces,3,0,3,AHL,6,1965-66,28,0
12,Seattle Totems,3,0,4,WHL,10,1966-67,29,1
18,Montreal Voyageurs,2,0,5,AHL,8,1969-70,32,3
2,Montreal Voyageurs,1,0,1,AHL,3,1970-71,33,0
38,Baltimore Clippers,7,0,12,AHL,18,1971-72,34,5
6,Rochester Americans,2,0,2,AHL,5,1973-74,36,0
