pim,team,assists,plus_minus,points,league,games_played,year,age,goals
99,St. Boniface Canadiens,9,0,10,MJHL,23,1955-56,18,1
118,Kingston CKLC\'s,20,0,28,EOHL,46,1957-58,20,8
110,Hull-Ottawa Canadiens,5,0,10,EOHL,52,1958-59,21,5
152,Hull-Ottawa Canadiens,23,0,25,EPHL,68,1959-60,22,2
138,Hull-Ottawa Canadiens,13,0,21,EPHL,64,1960-61,23,8
85,Hull-Ottawa Canadiens,20,0,31,EPHL,47,1961-62,24,11
58,Quebec Aces,7,0,10,AHL,29,1963-64,26,3
182,Omaha Knights,37,0,51,CPHL,70,1964-65,27,14
2,Quebec Aces,0,0,0,AHL,3,1965-66,28,0
4,Houston Apollos,9,0,22,CPHL,66,1965-66,28,13
68,Seattle Totems,22,0,31,WHL,69,1966-67,29,9
58,Providence Reds,14,0,19,AHL,39,1968-69,31,5
70,Montreal Voyageurs,22,0,28,AHL,54,1969-70,32,6
80,Montreal Voyageurs,19,0,22,AHL,52,1970-71,33,3
104,Baltimore Clippers,37,0,40,AHL,64,1971-72,34,3
10,Long Island Ducks,1,0,2,EHL,4,1972-73,35,1
63,Rochester Americans,9,0,12,AHL,41,1973-74,36,3
