average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,1,0,0,NHL,23,0,8,0,0,0,0,0,0,1960-61,MTL,0,1,[],0,,4
,1,0,0,NHL,24,0,10,0,0,0,0,0,0,1961-62,MTL,0,1,[],0,,12
,18,0,0,NHL,25,0,46,0,0,0,0,0,0,1962-63,MTL,1,17,[],0,,65
,0,0,0,NHL,26,0,2,0,0,0,0,0,0,1963-64,MTL,0,0,[],0,,1
,0,0,0,NHL,28,0,0,0,0,0,0,0,0,1965-66,MTL,0,0,[],0,,2
,0,0,0,NHL,29,0,2,0,0,0,0,0,0,1966-67,MTL,0,0,[],0,,2
,12,0,1,NHL,30,5,74,0,104,3,1,0,2,1967-68,PHI,5,7,[],4.8,,65
,2,0,0,NHL,31,1,8,-2,10,0,0,0,1,1968-69,BOS,0,2,[],0.0,,11
,1,0,0,NHL,32,1,0,0,2,0,0,0,0,1969-70,MTL,0,1,[],0.0,,4
,3,0,0,WHA,35,0,21,0,0,2,0,0,0,1972-73,NYW,2,1,[],0,,31
