average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,0,0,0,NHL,19,0,2,0,0,0,0,0,0,1950-51,BOS,0,0,[],0,,2
,8,0,0,NHL,21,0,45,0,0,0,0,0,0,1952-53,BOS,0,8,[],0,,55
,12,0,0,NHL,22,0,81,0,0,0,0,0,0,1953-54,BOS,2,10,[],0,,64
,4,0,0,NHL,23,0,38,0,0,0,0,0,0,1954-55,BOS,1,3,[],0,,57
,12,0,0,NHL,24,0,122,0,0,0,0,0,0,1955-56,BOS,0,12,[],0,,68
,16,0,0,NHL,25,0,79,0,0,0,0,0,0,1956-57,BOS,1,15,[],0,,57
,5,0,0,NHL,26,0,66,0,0,0,0,0,0,1957-58,BOS,1,4,[],0,,47
,10,0,0,NHL,27,0,50,0,0,0,0,0,0,1958-59,BOS,1,9,[],0,,60
,19,0,0,NHL,28,0,96,0,0,0,0,0,0,1959-60,BOS,5,14,[],0,,69
,10,0,0,NHL,29,0,72,0,0,0,0,0,0,1960-61,BOS,0,10,[],0,,54
,3,0,0,NHL,30,0,20,0,0,0,0,0,0,1961-62,BOS,2,1,[],0,,9
