pim,team,assists,plus_minus,points,league,games_played,year,age,goals
161,Kelowna Buckaroos,35,0,44,BCJHL,53,1971-72,18,9
68,University of Michigan,15,0,17,CCHA,30,1972-73,19,2
64,University of Michigan,11,0,11,CCHA,32,1973-74,20,0
80,University of Michigan,19,0,19,CCHA,36,1974-75,21,0
99,University of Michigan,21,0,22,CCHA,39,1975-76,22,1
6,Tulsa Oilers,7,0,8,CHL,10,1976-77,23,1
110,Nova Scotia Voyageurs,14,0,16,AHL,56,1976-77,23,2
124,Nova Scotia Voyageurs,10,0,12,AHL,51,1977-78,24,2
38,Baltimore Skipjacks,14,0,17,AHL,36,1984-85,31,3
