average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,3,0,0,NHL,24,2,25,5,15,0,1,0,0,1977-78,ATF,1,2,[],6.7,,16
,17,0,0,NHL,25,17,86,34,57,0,0,0,0,1978-79,TOT,0,17,[],0.0,,78
,12,0,0,NHL,25,12,70,25,39,0,0,0,0,1978-79,ATF,0,12,[],0.0,,64
,5,0,0,NHL,25,5,16,9,18,0,0,0,0,1978-79,CBH,0,5,[],0.0,,14
,15,1,0,NHL,26,11,73,-13,58,4,0,0,0,1979-80,CBH,4,11,[],6.9,,71
,19,0,0,NHL,27,16,112,-10,69,3,0,0,0,1980-81,CBH,3,16,[],4.3,,75
,21,0,0,NHL,28,18,137,-13,89,2,0,1,0,1981-82,CBH,2,19,[],2.2,,79
,12,0,0,NHL,29,10,81,11,55,0,0,0,2,1982-83,CBH,0,12,[],0.0,,76
,12,0,0,NHL,30,10,97,-42,42,2,0,0,0,1983-84,TOT,2,10,[],4.8,,73
,5,0,0,NHL,30,5,31,0,15,0,0,0,0,1983-84,CBH,0,5,[],0.0,,24
,7,0,0,NHL,30,5,66,-42,27,2,0,0,0,1983-84,PIT,2,5,[],7.4,,49
,7,0,0,NHL,31,4,26,-6,14,2,0,1,0,1984-85,PIT,2,5,[],14.3,,26
