average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,4,0,0,WHA,22,0,144,-14,40,2,0,0,0,1974-75,NEW,2,2,[],5.0,,61
,5,0,0,WHA,23,0,94,-5,44,3,0,0,0,1975-76,NEW,3,2,[],6.8,,49
,12,0,0,NHL,24,8,174,-23,48,4,0,0,0,1976-77,NYR,4,8,[],8.3,,70
,9,0,0,NHL,25,7,105,-14,32,2,0,0,0,1977-78,NYR,2,7,[],6.3,,59
,8,1,0,NHL,26,4,190,3,51,3,0,0,1,1978-79,NYR,3,5,[],5.9,,71
,18,0,0,NHL,27,8,107,2,54,10,0,0,0,1979-80,HAR,10,8,[],18.5,,74
,18,0,0,NHL,28,9,170,-13,64,8,1,0,0,1980-81,TOT,9,9,[],14.1,,69
,7,0,0,NHL,28,3,79,-7,36,4,0,0,0,1980-81,HAR,4,3,[],11.1,,42
,11,0,0,NHL,28,6,91,-6,28,4,1,0,0,1980-81,NYR,5,6,[],17.9,,27
,18,1,0,NHL,29,10,151,-7,76,8,0,0,0,1981-82,NYR,8,10,[],10.5,,70
,21,1,0,NHL,30,13,90,6,61,7,1,0,0,1982-83,NYR,8,13,[],13.1,,72
,13,2,0,NHL,31,6,115,8,40,7,0,0,0,1983-84,NYR,7,6,[],17.5,,40
,11,1,0,NHL,32,7,54,-7,44,4,0,0,0,1984-85,NYR,4,7,[],9.1,,46
,1,0,0,NHL,33,1,21,-3,7,0,0,0,0,1985-86,CGY,0,1,[],0.0,,9
,8,1,0,NHL,34,3,145,-3,31,5,0,0,0,1986-87,CGY,5,3,[],16.1,,42
,0,0,0,NHL,35,0,40,-9,9,0,0,0,0,1987-88,PHI,0,0,[],0.0,,23
,0,0,0,NHL,36,0,0,1,0,0,0,0,0,1988-89,EDM,0,0,[],0,,1
