year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1991-92,18,0,0,1,0,Czech,8,Poldi Kladno,1
1992-93,19,2,0,4,0,Czech,9,Poldi Kladno,6
1993-94,20,1,0,1,0,CzRep,11,HC Kladno,2
1994-95,21,0,12,3,0,CzRep,8,HC Kladno,3
1995-96,22,0,0,1,0,Sweden,8,MoDo HK Ornskoldsvik,1
1997-98,24,1,4,1,0,Sweden,9,MoDo HK Ornskoldsvik,2
1998-99,25,2,8,5,0,Sweden,13,MoDo HK Ornskoldsvik,7
2004-05,31,1,27,0,0,Sweden,6,MODO Hockey Ornskoldsvik,1
2010-11,37,0,6,3,0,CzRep,9,HC Eaton Pardubice,3
2011-12,38,0,2,1,0,CzRep,8,HC Plzen 1929,1
