shotsPercentage,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,age,game_winning_goals,league,shorthanded_goals,average_ice_time,games_played,points,awards,power_play_goals
0,1933-34,25,0,,0,0,0,0,0,4,TOT,7,21,0,NHL,0,,34,11,[],0
0,1933-34,4,0,,0,0,0,0,0,0,TOR,0,21,0,NHL,0,,4,0,[],0
0,1933-34,21,0,,0,0,0,0,0,4,OTS,7,21,0,NHL,0,,30,11,[],0
0,1934-35,38,0,,0,0,0,0,0,16,TOR,10,22,0,NHL,0,,48,26,[],0
0,1935-36,10,0,,0,0,0,0,0,6,TOT,2,23,0,NHL,0,,17,8,[],0
0,1935-36,8,0,,0,0,0,0,0,4,TOR,1,23,0,NHL,0,,11,5,[],0
0,1935-36,2,0,,0,0,0,0,0,2,BOS,1,23,0,NHL,0,,6,3,[],0
0,1936-37,22,0,,0,0,0,0,0,7,BOS,3,24,0,NHL,0,,48,10,[],0
0,1937-38,54,0,,0,0,0,0,0,10,BOS,4,25,0,NHL,0,,48,14,[],0
0,1938-39,35,0,,0,0,0,0,0,17,BOS,10,26,0,NHL,0,,44,27,[],0
0,1939-40,18,0,,0,0,0,0,0,18,BOS,10,27,0,NHL,0,,44,28,[],0
0,1940-41,23,0,,0,0,0,0,0,15,BOS,9,28,0,NHL,0,,41,24,[],0
0,1941-42,21,0,,0,0,0,0,0,14,BOS,19,29,0,NHL,0,,48,33,[],0
0,1942-43,19,0,,0,0,0,0,0,25,BOS,19,30,0,NHL,0,,0,44,"[{'link': '/awards/nhl_all_star.html#1943', 'name': None}]",0
0,1943-44,38,0,,0,0,0,0,0,19,TOT,15,31,0,NHL,0,,0,34,[],0
0,1943-44,4,0,,0,0,0,0,0,7,BOS,9,31,0,NHL,0,,25,16,[],0
0,1943-44,34,0,,0,0,0,0,0,12,DET,6,31,0,NHL,0,,27,18,[],0
0,1944-45,39,0,,0,0,0,0,0,21,DET,20,32,0,NHL,0,,0,41,"[{'link': '/awards/nhl_all_star.html#1945', 'name': None}, {'link': '/awards/voting-1945.html#hart', 'name': 'Hart-4'}]",0
0,1945-46,16,0,,0,0,0,0,0,9,DET,4,33,0,NHL,0,,38,13,[],0
