age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
19,,0,0,0,0,NHL,1,0,2008-09,0,0,0,6,0,2,0,PHI,0
21,,0.0,0,1,-4,NHL,6,0,2010-11,0,2,0,99,0,8,10,ANA,1
23,,0.0,0,0,-2,NHL,5,0,2012-13,0,3,0,107,0,4,9,ANA,0
24,,0.0,0,1,-2,NHL,2,0,2013-14,0,3,0,29,0,5,5,ANA,1
25,,16.7,1,1,-2,NHL,6,0,2014-15,0,6,1,105,0,7,16,VAN,2
