pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Pembroke Dairy,0,0,4,UOVHL,4,1940-41,14,4
27,Pembroke Lumber Kings,14,0,45,UOVHL,17,1945-46,19,31
36,New York Rovers,13,0,37,EAHL,49,1946-47,20,24
0,New Haven Ramblers,0,0,0,AHL,3,1947-48,21,0
32,New York Rovers,15,0,32,EAHL,16,1947-48,21,17
49,New York Rovers,25,0,47,QSHL,44,1947-48,21,22
58,Tacoma Rockets,42,0,60,PCHL,66,1948-49,22,18
58,St. Paul Saints,24,0,48,USHL,55,1949-50,23,24
6,New Haven Ramblers,3,0,6,AHL,14,1949-50,23,3
18,Kansas City Royals,8,0,13,USHL,26,1950-51,24,5
6,Calgary Stampeders,11,0,17,WCMHL,16,1950-51,24,6
26,Pembroke Lumber Kings,42,0,74,UOVHL,43,1951-52,25,32
32,Pembroke Lumber Kings,32,0,54,UOVHL,35,1952-53,26,22
56,Hamilton Tigers,15,0,32,OHA-Sr.,42,1953-54,27,17
10,Pembroke Lumber Kings,19,0,29,UOVHL,48,1954-55,28,10
0,Petawawa Army,5,0,5,UOVHL,5,1955-56,29,0
0,Deep River Diggers,3,0,6,UOVHL,12,1958-59,32,3
0,Pembroke Cleaners,2,0,4,UOVHL,5,1959-60,33,2
