average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,1,0,0,NHL,19,0,25,-6,4,0,0,0,1,1990-91,TOR,0,1,[],0.0,,8
,0,0,0,NHL,20,0,0,0,0,0,0,0,0,1991-92,TOR,0,0,[],0,,1
,19,1,0,NHL,21,7,61,1,41,3,1,0,8,1992-93,TOR,4,15,[],9.8,,41
,10,2,0,NHL,22,2,63,-3,29,0,2,0,6,1993-94,TOR,2,8,[],6.9,,49
,2,0,0,NHL,23,2,28,-9,14,0,0,0,0,1994-95,TOT,0,2,[],0.0,,29
,2,0,0,NHL,23,2,15,-10,12,0,0,0,0,1994-95,TOR,0,2,[],0.0,,25
,0,0,0,NHL,23,0,13,1,2,0,0,0,0,1994-95,PIT,0,0,[],0.0,,4
,0,0,0,NHL,24,0,0,1,0,0,0,0,0,1995-96,PIT,0,0,[],0,,1
,7,1,0,NHL,26,5,169,1,58,0,1,0,1,1997-98,EDM,1,6,[],1.7,,67
21:43,17,0,0,NHL,27,10,140,-9,79,2,0,1,4,1998-99,NSH,2,15,[],2.5,1607,74
22:39,32,1,0,NHL,28,13,87,-4,102,7,5,0,7,1999-00,NSH,12,20,[],11.8,1790,79
20:51,26,1,0,NHL,29,7,121,-9,107,3,4,0,12,2000-01,TOT,7,19,[],6.5,1668,80
21:38,24,1,0,NHL,29,6,100,-9,94,3,3,0,12,2000-01,NSH,6,18,[],6.4,1428,66
17:10,2,0,0,NHL,29,1,21,0,13,0,1,0,0,2000-01,VAN,1,1,[],7.7,240,14
12:50,8,1,0,NHL,30,5,60,0,38,2,0,0,1,2001-02,TOT,2,6,[],5.3,731,57
13:28,3,1,0,NHL,30,2,18,-5,15,1,0,0,0,2001-02,VAN,1,2,[],6.7,337,25
12:20,5,0,0,NHL,30,3,42,5,23,1,0,0,1,2001-02,PHX,1,4,[],4.3,395,32
10:52,3,0,0,NHL,31,1,27,0,8,1,0,0,1,2002-03,PHX,1,2,[],12.5,76,7
20:25,24,0,0,NHL,32,6,67,-11,70,3,3,0,12,2003-04,TOT,6,18,[],8.6,1144,56
21:13,21,0,0,NHL,32,4,50,-16,62,2,3,0,12,2003-04,PIT,5,16,[],8.1,997,47
16:17,3,0,0,NHL,32,2,17,5,8,1,0,0,0,2003-04,TOR,1,2,[],12.5,147,9
