power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
0,0,8,0,NHL,1918-19,27,7,MTL,,1,3,0,0,0,,,0,0
0,0,0,0,NHL,1922-23,31,0,MTL,,0,2,0,0,0,,,0,0
0,0,0,0,NHL,1923-24,32,0,MTL,,0,0,0,0,0,,SC,0,0
0,0,1,0,NHL,1924-25,33,0,MTL,,1,0,0,0,0,,,0,0
0,1,0,0,NHL,1925-26,34,0,PTP,,0,0,0,0,0,,,0,0
