power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
1,14,8,0,NHL,1967-68,26,2,MNS,,6,2,5,0,35,,,5.7,1
0,6,5,0,NHL,1969-70,28,1,MNS,,4,0,-3,0,9,,,11.1,1
