pim,team,assists,plus_minus,points,league,games_played,year,age,goals
25,Melville Millionaires,0,0,3,S-SSHL,20,1929-30,16,3
37,Melville Millionaires,2,0,6,S-SSHL,20,1930-31,17,4
6,Humboldt Indians,5,0,12,N-SSHL,17,1932-33,19,7
12,Prince Albert Mintos,4,0,35,N-SSHL,21,1933-34,20,31
30,Boston Cubs,3,0,9,Can-Am,38,1934-35,21,6
25,Boston Cubs,6,0,10,Can-Am,29,1935-36,22,4
27,Vancouver/Portland,6,0,19,PCHL,28,1936-37,23,13
26,Portland Buckaroos,3,0,27,PCHL,38,1937-38,24,24
2,3 Teams,1,0,2,IAHL,12,1938-39,25,1
0,Providence Reds,0,0,0,IAHL,2,1938-39,25,0
0,Cleveland Barons,0,0,0,IAHL,1,1938-39,25,0
2,Pittsburgh Hornets,1,0,2,IAHL,9,1938-39,25,1
57,Omaha Knights,16,0,36,AHA,48,1939-40,26,20
26,Omaha Knights,15,0,30,AHA,47,1940-41,27,15
36,Omaha Knights,15,0,32,AHA,49,1941-42,28,17
