pim,team,assists,plus_minus,points,league,games_played,year,age,goals
25,Lincoln Stars,3,-5,4,USHL,4,2004-05,18,1
21,Plymouth Whalers,4,-1,6,OHL,13,2005-06,19,2
66,Plymouth Whalers,4,1,10,OHL,20,2006-07,20,6
34,Plymouth Whalers,2,0,2,M-Cup,5,2006-07,20,0
