year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1982-83,16,36,28,57,0,QAAA,48,Montreal-Bourassa,93
1983-84,17,32,50,53,0,QMJHL,70,Hull Olympiques,85
1984-85,18,55,115,93,0,QMJHL,64,Hull Olympiques,148
1985-86,19,68,93,123,0,QMJHL,63,Hull Olympiques,191
1985-86,19,3,2,5,0,WJC-A,7,Canada,8
1991-92,25,1,10,2,0,Can-Cup,8,Canada,3
1993-94,27,4,2,4,0,WC-A,8,Canada,8
