average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
18:29,0,1,0,0,0,NHL,20,1,0,0,-4,5,0,0,0,0,0,0,0,2003-04,LAK,0,0,1,0,0.0,74,4,[]
16:39,0,5,0,0,0,NHL,22,2,0,20,-12,24,0,0,0,0,0,3,0,2005-06,TOT,0,0,5,0,0.0,483,29,[]
15:16,0,2,0,0,0,NHL,22,1,0,12,-4,10,0,0,0,0,0,1,0,2005-06,LAK,0,0,2,0,0.0,122,8,[]
17:11,0,3,0,0,0,NHL,22,1,0,8,-8,14,0,0,0,0,0,2,0,2005-06,NYI,0,0,3,0,0.0,361,21,[]
16:53,102,18,0,0,55,NHL,24,13,0,22,2,34,0,2,0,1,0,2,18,2007-08,EDM,3,41,15,54,8.8,1198,71,[]
21:10,139,39,0,0,87,NHL,25,21,0,38,12,62,0,5,0,2,0,11,31,2008-09,EDM,7,46,32,64,11.3,1524,72,[]
21:24,111,21,0,0,55,NHL,26,6,1,32,-16,47,100.0,6,0,1,1,7,15,2009-10,TOT,7,43,14,61,14.9,1092,51,[]
21:49,100,19,0,0,51,NHL,26,5,1,26,-16,43,100.0,5,0,1,1,7,15,2009-10,EDM,6,38,13,57,14.0,1026,47,[]
16:28,11,2,0,0,4,NHL,26,1,0,6,0,4,0,1,0,0,0,0,0,2009-10,NSH,1,5,1,4,25.0,66,4,[]
13:41,5,1,0,0,9,NHL,30,1,0,2,0,3,0,0,0,0,0,0,1,2013-14,EDM,0,3,1,1,0.0,96,7,[]
