year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1971-72,16,9,2,10,0,QMJHL,61,Drummondville Rangers,19
1972-73,17,63,12,50,0,QMJHL,61,Drummondville Rangers,113
1973-74,18,56,16,77,0,QMJHL,70,Drummondville Rangers,133
1974-75,19,69,10,75,0,QMJHL,74,2 Teams,144
1974-75,19,29,6,31,0,QMJHL,35,Shawinigan Dynamos,60
1974-75,19,40,4,44,0,QMJHL,39,Sherbrooke Castors,84
1978-79,23,25,7,25,0,AHL,42,New Haven Nighthawks,50
1979-80,24,16,4,27,0,AHL,31,New Haven Nighthawks,43
1980-81,25,30,12,27,0,AHL,80,New Haven Nighthawks,57
1981-82,26,30,12,36,0,AHL,76,Springfield Indians,66
1983-84,28,53,6,67,0,AHL,80,Sherbrooke Jets,120
1984-85,29,36,4,43,0,AHL,77,Sherbrooke Canadiens,79
1985-86,30,38,2,39,0,AHL,65,Sherbrooke Canadiens,77
