average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
18:06,0,0,0,NHL,25,0,0,-3,4,0,0,0,0,2000-01,MIN,0,0,[],0.0,54,3
12:32,1,0,0,NHL,28,1,0,-1,8,0,0,0,0,2003-04,MDA,0,1,[],0.0,50,4
