pim,team,assists,plus_minus,points,league,games_played,year,age,goals
75,Saskatoon Olympics,37,0,70,SJHL,51,1979-80,16,33
33,Saskatoon Blades,10,0,19,WHL,25,1979-80,16,9
92,Victoria Cougars,64,0,113,WHL,72,1980-81,17,49
69,Victoria Cougars,62,0,98,WHL,49,1981-82,18,36
113,Victoria Cougars,53,0,124,WHL,64,1982-83,19,71
39,Maine Mariners,29,0,46,AHL,69,1983-84,20,17
64,Maine Mariners,34,0,51,AHL,64,1984-85,21,17
82,Maine Mariners,28,0,49,AHL,78,1985-86,22,21
65,Maine Mariners,27,0,62,AHL,58,1986-87,23,35
122,Salt Lake Golden Eagles,47,0,95,IHL,73,1987-88,24,48
122,Salt Lake Golden Eagles,68,0,101,IHL,81,1988-89,25,33
170,Salt Lake Golden Eagles,35,0,74,IHL,65,1989-90,26,39
213,Salt Lake Golden Eagles,58,0,97,IHL,81,1990-91,27,39
201,Salt Lake Golden Eagles,40,0,60,IHL,66,1991-92,28,20
172,Salt Lake Golden Eagles,48,0,74,IHL,76,1992-93,29,26
199,St. John\'s Maple Leafs,65,0,110,AHL,78,1993-94,30,45
235,St. John\'s Maple Leafs,45,0,69,AHL,77,1994-95,31,24
10,Canada,3,0,3,WC-A,8,1994-95,31,0
105,Schwenninger Wild Wings,43,0,67,Germany,49,1995-96,32,24
126,Schwenninger Wild Wings,39,0,64,Germany,47,1996-97,33,25
156,Schwenninger Wild Wings,37,0,49,Germany,51,1997-98,34,12
177,Schwenninger Wild Wings,38,0,47,Germany,43,1998-99,35,9
