average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
,0,0,0,0,0,NHL,19,0,0,0,-1,0,0,0,0,0,0,0,0,1995-96,WSH,0,0,0,0,0,,1,[]
,0,1,0,0,0,NHL,21,0,0,0,0,4,0,0,0,0,0,1,0,1997-98,WSH,0,0,1,0,0.0,,4,[]
8:41,0,0,0,0,0,NHL,22,0,0,0,-3,1,0,0,0,0,0,0,0,1998-99,WSH,0,0,0,0,0.0,43,5,[]
10:31,0,1,0,0,0,NHL,23,0,0,2,1,6,0,0,0,0,0,1,0,1999-00,WSH,0,0,1,0,0.0,84,8,[]
12:40,0,0,0,0,0,NHL,24,0,0,6,-4,7,0,0,0,0,0,0,0,2000-01,CHI,0,0,0,0,0.0,101,8,[]
11:36,0,3,0,0,0,NHL,26,1,0,4,4,7,0,0,0,1,0,1,0,2002-03,VAN,1,0,2,0,14.3,93,8,[]
14:32,0,3,0,0,0,NHL,27,2,0,4,-4,15,0,0,0,0,0,1,0,2003-04,TOT,0,0,3,0,0.0,203,14,[]
19:20,0,0,0,0,0,NHL,27,0,0,2,-7,6,0,0,0,0,0,0,0,2003-04,PIT,0,0,0,0,0.0,97,5,[]
11:52,0,3,0,0,0,NHL,27,2,0,2,3,9,0,0,0,0,0,1,0,2003-04,VAN,0,0,3,0,0.0,107,9,[]
16:29,0,34,1,1,0,NHL,29,11,0,30,11,73,0,0,0,4,0,18,0,2005-06,VAN,5,0,29,0,6.8,1154,70,[]
13:30,0,3,0,0,0,NHL,30,2,0,21,0,8,0,0,0,0,0,1,0,2006-07,TOT,0,0,3,0,0.0,176,13,[]
15:00,0,1,0,0,0,NHL,30,1,0,21,0,4,0,0,0,0,0,0,0,2006-07,PHI,0,0,1,0,0.0,90,6,[]
12:14,0,2,0,0,0,NHL,30,1,0,0,0,4,0,0,0,0,0,1,0,2006-07,DAL,0,0,2,0,0.0,86,7,[]
14:12,17,2,0,0,26,NHL,33,1,0,2,7,12,0,1,0,0,0,0,1,2009-10,VAN,1,10,1,6,8.3,170,12,[]
