pim,team,assists,plus_minus,points,league,games_played,year,age,goals
64,North York Rangers,33,0,47,ON-Jr.A,50,1977-78,16,14
11,Kingston Canadians,2,0,4,OMJHL,8,1977-78,16,2
103,Sault Ste. Marie Greyhounds,72,0,89,OMJHL,68,1978-79,17,17
193,2 Teams,73,0,102,OMJHL,75,1979-80,18,29
63,Sault Ste. Marie Greyhounds,21,0,31,OMJHL,23,1979-80,18,10
130,Kitchener Rangers,52,0,71,OMJHL,52,1979-80,18,19
4,Canada,8,0,11,Can-Cup,8,1984-85,23,3
0,Canada,4,0,6,Can-Cup,9,1987-88,26,2
10,Canada,6,0,7,WEC-A,10,1989-90,28,1
8,Canada,6,0,7,Can-Cup,8,1991-92,30,1
12,Canada,7,0,7,W-Cup,8,1996-97,35,0
