average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,32,0,0,NHL,19,16,130,4,113,7,2,1,6,1980-81,EDM,9,23,[],8.0,,74
,89,1,0,NHL,20,34,106,35,234,16,13,3,23,1981-82,EDM,29,60,"[{'link': '/awards/nhl_all_star.html#1982', 'name': None}, {'link': '/awards/voting-1982.html#AS', 'name': 'AS-3'}, {'link': '/awards/voting-1982.html#norris', 'name': 'Norris-3'}]",12.4,,80
,96,2,1,NHL,21,39,87,52,259,19,9,1,27,1982-83,EDM,29,67,"[{'link': '/awards/nhl_all_star.html#1983', 'name': None}, {'link': '/awards/voting-1983.html#AS', 'name': 'AS-4'}, {'link': '/awards/voting-1983.html#norris', 'name': 'Norris-5'}]",11.2,,0
,126,4,1,NHL,22,55,104,52,258,25,14,7,24,1983-84,EDM,40,86,"[{'link': '/awards/voting-1984.html#AS', 'name': 'AS-3'}, {'link': '/awards/nhl_all_star.html#1984', 'name': None}, {'link': '/awards/voting-1984.html#hart', 'name': 'Hart-10'}, {'link': '/awards/voting-1984.html#norris', 'name': 'Norris-2'}]",15.5,,0
,121,6,2,NHL,23,53,97,55,284,23,12,4,27,1984-85,EDM,37,84,"[{'link': '/awards/nhl_all_star.html#1985', 'name': None}, {'link': '/awards/voting-1985.html#hart', 'name': 'Hart-15'}, {'link': '/awards/norris.html#1985', 'name': None}]",13.0,,0
,138,3,0,NHL,24,62,120,61,307,30,9,5,23,1985-86,EDM,48,90,"[{'link': '/awards/nhl_all_star.html#1986', 'name': None}, {'link': '/awards/voting-1986.html#hart', 'name': 'Hart-4'}, {'link': '/awards/norris.html#1986', 'name': None}]",15.6,,79
,67,3,2,NHL,25,27,49,12,165,5,10,1,22,1986-87,EDM,17,50,"[{'link': '/awards/voting-1987.html#AS', 'name': 'AS-7'}, {'link': '/awards/voting-1987.html#norris', 'name': 'Norris-5'}]",10.3,,59
,67,2,2,NHL,26,14,93,-1,193,7,6,2,36,1987-88,PIT,15,52,"[{'link': '/awards/voting-1988.html#AS', 'name': 'AS-12'}, {'link': '/awards/voting-1988.html#norris', 'name': 'Norris-7'}]",7.8,,46
,113,2,0,NHL,27,30,195,-10,342,19,11,0,53,1988-89,PIT,30,83,"[{'link': '/awards/nhl_all_star.html#1989', 'name': None}, {'link': '/awards/voting-1989.html#norris', 'name': 'Norris-2'}]",8.8,,75
,103,3,0,NHL,28,35,95,-25,324,19,10,1,38,1989-90,PIT,29,74,"[{'link': '/awards/nhl_all_star.html#1990', 'name': None}, {'link': '/awards/voting-1990.html#AS', 'name': 'AS-3'}, {'link': '/awards/voting-1990.html#norris', 'name': 'Norris-4'}]",9.0,,0
