pim,team,assists,plus_minus,points,league,games_played,year,age,goals
4,Djurgardens IF Stockholm,0,0,1,Sweden,6,1978-79,19,1
26,Djurgardens IF Stockholm,0,0,1,Sweden,8,1982-83,23,1
2,Djurgardens IF Stockholm,0,0,0,Sweden,3,1987-88,28,0
20,Djurgardens IF Stockholm,3,0,6,Sweden,8,1988-89,29,3
22,Djurgardens IF Stockholm,2,0,4,Sweden,8,1989-90,30,2
12,Djurgardens IF Stockholm,2,0,5,Sweden,7,1990-91,31,3
2,Djurgardens IF Stockholm,0,0,1,Sweden,10,1991-92,32,1
4,Djurgardens IF Stockholm,2,0,3,Sweden,6,1992-93,33,1
0,Djurgardens IF Stockholm,4,0,5,Sweden,6,1993-94,34,1
0,Vasteras IK,1,0,1,Sweden,4,1994-95,35,0
