shots_againist,good_start_precentages,ties,saves,minutes,games_played,assists,year,goals,wins,goals_allowed_average,league,games_started,goals_allowed,goals_allowed_precentage,goals_saved_aboved_average,loses,good_starts,saves_percentage,age,pim,shutouts,points,bad_start,team
0,0,0,0,0,0,0,2008-09,0,0,0,AJHL,0,0,0,0,0,0,0,19,0,0,0,0,Calgary Canucks
0,0,0,0,0,0,0,2012-13,0,0,0,CHL,0,0,0,0,0,0,0,23,0,0,0,0,Allen Americans
0,0,0,0,0,0,0,2013-14,0,0,0,ECHL,0,0,0,0,0,0,0,24,0,0,0,0,Utah Grizzlies
0,0,0,0,0,0,0,2014-15,0,0,0,AHL,0,0,0,0,0,0,0,25,0,0,0,0,Worcester Sharks
0,0,0,0,0,0,0,2015-16,0,0,0,AHL,0,0,0,0,0,0,0,26,0,0,0,0,San Jose Barracuda
