goalie_point_share,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,awards,saves
0.1,0,NHL,2,BUF,75,23,0,0,0,4,0,0,0,0,1,0,0,0,0,.875,1995-96,32,3.20,2,[],28
2.8,0,NHL,13,BUF,789,24,8,92,0,39,0,3.59,2,0,3,0,0,0,0,.913,1996-97,447,2.97,4,[],408
2.6,0,NHL,16,BUF,785,25,6,97,0,37,0,1.25,4,0,3,0,0,0,0,.909,1997-98,408,2.83,17,[],371
7.3,0,NHL,37,SJS,2162,26,11,86,1,80,0,13.22,8,4,15,1,0,0,0,.921,1998-99,1011,2.22,6,[],931
12.5,0,NHL,67,SJS,3797,27,30,93,1,162,0,12.58,8,4,27,1,0,0,0,.911,1999-00,1826,2.56,29,[],1664
3.7,0,NHL,21,SJS,1135,28,8,91,0,47,0,4.37,5,2,6,0,0,0,0,.911,2000-01,531,2.48,2,[],484
5.2,0,NHL,33,MDA,1777,29,20,101,0,79,0,-0.59,2,0,9,0,0,0,0,.907,2001-02,850,2.67,4,[],771
4.3,0,NHL,36,BOS,2112,30,13,114,0,97,0,-12.22,9,0,12,0,0,0,0,.896,2002-03,930,2.76,8,[],833
0.8,0,NHL,16,FLA,732,31,6,136,0,42,0,-11.19,1,0,3,0,0,0,0,.879,2003-04,346,3.44,6,[],304
0.1,0,NHL,5,ATL,266,33,2,0,0,19,0,0,1,0,1,0,0,0,0,.853,2005-06,129,4.29,0,[],110
