pim,team,assists,plus_minus,points,league,games_played,year,age,goals
26,Halifax Jr. Canadiens,4,0,4,MJrHL,16,1966-67,16,0
25,Fredericton Jr. Red Wings,10,0,11,NBJHL,12,1967-68,17,1
7,Fredericton Red Wings,2,0,4,NBSHL,5,1967-68,17,2
12,Hamilton Red Wings,3,0,3,OHA-Jr.,5,1968-69,18,0
29,London Knights,8,0,10,OHA-Jr.,12,1969-70,19,2
8,Cleveland Barons,3,0,3,AHL,6,1971-72,21,0
2,Nova Scotia Voyageurs,2,0,2,AHL,6,1973-74,23,0
9,Nova Scotia Voyageurs,0,0,0,AHL,6,1974-75,24,0
0,Nova Scotia Voyageurs,2,0,2,AHL,9,1975-76,25,0
2,New Haven Nighthawks,0,0,0,AHL,6,1976-77,26,0
32,New Haven Nighthawks,1,0,1,AHL,14,1977-78,27,0
