giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,1,0,18,0,0,2,1,0,0,,BUF,0,0,[],0.0,0,1,1,0,0,0,1995-96,0,,0,2,0,1
0,NHL,43,0,19,0,0,29,10,0,3,,BUF,0,0,[],3.4,1,9,3,1,0,0,1996-97,0,,0,35,0,6
0,NHL,56,0,20,0,0,55,14,0,6,,BUF,0,0,[],1.8,1,13,-1,1,0,0,1997-98,0,,0,42,2,5
0,NHL,72,0,21,0,0,57,6,0,0,1474,BUF,0,0,[],0.0,0,6,20,0,0,0,1998-99,0,20:28,0,75,1,5
0,NHL,78,1,22,0,0,84,17,0,0,1635,BUF,0,0,[],6.0,4,12,5,5,0,0,1999-00,0,20:58,1,50,1,11
0,NHL,74,0,23,0,0,62,11,0,0,1435,BUF,0,0,[],1.6,1,10,9,1,0,0,2000-01,0,19:24,0,76,2,8
0,NHL,81,1,24,0,0,50,13,0,1,1574,BUF,0,0,[],4.0,2,11,18,2,0,0,2001-02,0,19:26,0,43,1,9
0,NHL,59,0,25,0,0,44,5,0,0,1106,BUF,0,0,[],0.0,0,5,-16,0,0,0,2002-03,0,18:45,0,49,0,5
0,NHL,43,1,26,0,0,29,5,0,0,763,BUF,0,0,[],6.9,2,3,6,2,0,0,2003-04,0,17:44,0,41,0,3
0,NHL,75,0,28,0,0,50,16,0,0,1354,BUF,0,0,[],10.0,4,11,0,5,0,1,2005-06,0,18:03,0,57,1,10
0,NHL,23,0,29,0,0,19,0,0,0,465,STL,0,0,[],0.0,0,0,-9,0,0,0,2006-07,0,20:14,0,12,0,0
11,NHL,66,2,30,0,80,42,9,73,0,1181,STL,5,0,[],4.8,2,7,2,2,0,0,2007-08,164,17:54,0,42,0,7
21,NHL,69,1,31,2,84,43,8,68,0,1195,STL,3,0.0,[],2.3,1,7,11,1,0,0,2008-09,185,17:19,0,44,1,6
10,NHL,62,0,32,1,88,42,10,59,0,957,PIT,4,0.0,[],2.4,1,9,6,1,0,0,2009-10,136,15:26,0,54,2,7
