assists,year,games_played,points,goals,team,age,pim,plus_minus,league
0,1923-24,13,5,5,Pittsburgh Yellowjackets,28,0,0,USAHA
0,1924-25,8,4,4,Pittsburgh Yellowjackets,29,0,0,USAHA
