assists,year,games_played,points,goals,team,age,pim,plus_minus,league
0,1914-15,1,2,2,Midland Seniors,19,0,0,OHA-Sr.
0,1915-16,1,0,0,Port Colborne Seniors,20,0,0,OHA-Sr.
1,1916-17,6,1,0,Pittsburgh AA,21,6,0,Exhib.
0,1917-18,12,10,10,Pittsburgh AA,22,0,0,USAHA
0,1919-20,3,6,6,United States,24,0,0,Olympics
0,1922-23,20,5,5,Pittsburgh Yellowjackets,27,0,0,USAHA
0,1923-24,2,2,2,Pittsburgh Yellowjackets,28,0,0,USAHA
3,1923-24,5,25,22,United States,28,0,0,Olympics
0,1924-25,33,7,7,Pittsburgh Yellowjackets,29,0,0,USAHA
