average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,1,0,0,NHL,22,0,0,-1,3,1,0,0,0,1971-72,BUF,1,0,[],33.3,,2
,1,0,0,NHL,23,1,0,0,4,0,0,0,0,1972-73,BUF,0,1,[],0.0,,8
,25,5,0,NHL,24,8,10,-11,175,11,2,0,4,1973-74,TOT,13,12,[],7.4,,75
,6,1,0,NHL,24,1,2,-7,48,4,0,0,1,1973-74,BUF,4,2,[],8.3,,30
,19,4,0,NHL,24,7,8,-4,127,7,2,0,3,1973-74,VAN,9,10,[],7.1,,45
,65,6,0,NHL,25,23,27,7,230,28,6,0,8,1974-75,VAN,34,31,[],14.8,,78
,59,5,1,NHL,26,19,16,9,225,25,6,1,7,1975-76,VAN,32,27,[],14.2,,70
,38,2,1,NHL,27,17,10,-11,178,12,2,0,6,1976-77,TOT,15,23,[],8.4,,79
,15,2,0,NHL,27,8,2,-9,65,6,1,0,0,1976-77,VAN,7,8,[],10.8,,25
,23,0,1,NHL,27,9,8,-2,113,6,1,0,6,1976-77,ATF,8,15,[],7.1,,54
,47,4,0,NHL,28,20,21,7,133,17,2,1,7,1977-78,ATF,19,28,[],14.3,,79
,15,3,0,NHL,29,4,18,-4,67,8,0,0,3,1978-79,ATF,8,7,[],11.9,,61
,18,2,0,NHL,30,8,11,9,72,9,0,0,1,1979-80,BUF,9,9,[],12.5,,52
