average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,11,0,0,NHL,23,3,0,4,20,6,2,0,0,1995-96,SJS,8,3,[],40.0,,11
,0,0,0,NHL,24,0,0,-2,3,0,0,0,0,1996-97,SJS,0,0,[],0.0,,2
12:40,3,0,0,NHL,28,2,2,-8,14,0,0,0,1,2000-01,CBJ,0,3,[],0.0,139,11
