pim,team,assists,plus_minus,points,league,games_played,year,age,goals
16,Czechoslovakia,3,0,7,EJC-A,6,1989-90,17,4
12,HC CHZ Litvinov,19,0,47,Czech,50,1990-91,18,28
24,HC Chemopetrol Litvinov,13,0,52,Czech,46,1991-92,19,39
20,Czechoslovakia,1,0,9,WJC-A,7,1991-92,19,8
0,HC Chemopetrol Litvinov,16,0,53,Czech,36,1992-93,20,37
8,Czech Republic,2,0,2,WC-A,8,1992-93,20,0
0,HC Chemopetrol Litvinov,17,0,42,CzRep,38,1993-94,21,25
50,Kansas City Blades,39,0,73,IHL,76,1994-95,22,34
58,Kansas City Blades,30,0,68,IHL,61,1995-96,23,38
68,Kentucky Thoroughblades,43,0,86,AHL,66,1996-97,24,43
73,HIFK Helsinki,26,0,48,Finland,41,1997-98,25,22
6,Czech Republic,0,0,0,Olympics,3,1997-98,25,0
95,HIFK Helsinki,57,0,81,Finland,51,1998-99,26,24
26,HIFK Helsinki,2,0,6,EuroHL,5,1998-99,26,4
4,Czech Republic,2,0,6,WC-A,6,1998-99,26,4
94,HIFK Helsinki,34,0,72,Finland,44,1999-00,27,38
6,HIFK Helsinki,3,0,4,EuroHL,4,1999-00,27,1
42,HIFK Helsinki,14,0,22,Finland,24,2000-01,28,8
49,Blues Espoo,43,0,58,Finland,48,2001-02,29,15
6,Blues Espoo,33,0,55,Finland,46,2002-03,30,22
34,Blues Espoo,23,0,39,Finland,44,2003-04,31,16
47,HC Chemopetrol Litvinov,13,0,39,CzRep,24,2004-05,32,26
0,2 Teams,0,0,0,Russia,6,2004-05,32,0
0,Severstal Cherepovets,0,0,0,Russia,5,2004-05,32,0
0,Sibir Novosibirsk,0,0,0,Russia,1,2004-05,32,0
14,HC Moeller Pardubice,20,0,39,CzRep,48,2005-06,33,19
60,HC Moeller Pardubice,12,0,32,CzRep,48,2006-07,34,20
16,HC Slovan Ustecti Lvi Usti nad Labem,9,0,15,CzRep,32,2007-08,35,6
2,HC Litvinov,1,0,1,CzRep,2,2008-09,36,0
