game_winning_goals,shotsPercentage,plus_minus,shots,power_play_goals,age,average_ice_time,games_played,assists,year,points,shorthanded_goals,goals,even_strength_goals,team,win,pim,total_ice_time,league
0,5.9,-2,17,0,25,,10,0,1996-97,1,0,1,1,MDA,,4,,NHL
0,0.0,-6,4,0,27,10:27,4,0,1998-99,0,0,0,0,MDA,,0,42,NHL
