assists,year,games_played,points,goals,team,age,pim,plus_minus,league
4,2000-01,14,9,5,Chicago Wolves,29,4,0,IHL
5,2001-02,5,5,0,Lowell Lock Monsters,30,6,0,AHL
2,2002-03,5,2,0,Hamburg Freezers,31,6,0,Germany
2,2004-05,7,3,1,Kassel Huskies,33,18,0,Germany
1,2005-06,5,3,2,Krefeld Pinguine,34,6,0,Germany
1,2006-07,2,2,1,Krefeld Pinguine,35,0,0,Germany
