pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Mount St. Charles Mounties,19,0,37,High-RI,23,1979-80,16,18
0,Mount St. Charles Mounties,38,0,66,High-RI,23,1980-81,17,28
38,Providence College,17,0,40,ECAC,33,1981-82,18,23
83,Providence College,31,0,65,ECAC,42,1982-83,19,34
44,United States,18,0,38,Nat-Tm,62,1983-84,20,20
8,United States,0,0,1,Olympics,6,1983-84,20,1
123,Hershey Bears,30,0,53,AHL,74,1984-85,21,23
101,New Haven Nighthawks,36,0,51,AHL,57,1985-86,22,15
11,New Haven Nighthawks,3,0,4,AHL,6,1986-87,23,1
53,New Haven Nighthawks,26,0,47,AHL,42,1987-88,24,21
97,2 Teams,35,0,54,AHL,65,1988-89,25,19
20,New Haven Nighthawks,6,0,10,AHL,4,1988-89,25,4
77,Maine Mariners,29,0,44,AHL,61,1988-89,25,15
103,Utica Devils,30,0,55,AHL,75,1989-90,26,25
81,Capital District Islanders,35,0,61,AHL,74,1990-91,27,26
93,Milwaukee Admirals,33,0,57,IHL,81,1991-92,28,24
90,Springfield Indians,32,0,42,AHL,65,1992-93,29,10
