game_winning_goals,shotsPercentage,plus_minus,shots,power_play_goals,age,average_ice_time,games_played,assists,year,points,shorthanded_goals,goals,even_strength_goals,team,win,pim,total_ice_time,league
2,23.5,2,17,2,22,,15,4,1994-95,8,0,4,2,PHI,,14,,NHL
0,11.1,6,18,1,23,,12,2,1995-96,4,0,2,1,PHI,,22,,NHL
0,0.0,1,15,0,24,,18,3,1996-97,3,0,0,0,PHI,,2,,NHL
0,8.3,1,12,0,26,18:05,5,0,1998-99,1,0,1,1,PHI,,4,90,NHL
0,9.1,2,11,0,29,18:39,12,1,2001-02,2,0,1,1,MTL,,8,224,NHL
