average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,0,0,0,NHL,20,0,4,-1,2,0,0,0,0,1996-97,EDM,0,0,[],0.0,,5
,1,0,0,NHL,21,1,43,-1,9,0,0,0,0,1997-98,EDM,0,1,[],0.0,,18
12:14,7,0,0,NHL,22,6,188,1,27,0,0,0,1,1998-99,EDM,0,7,[],0.0,624,51
12:41,12,2,0,NHL,23,7,192,1,36,4,0,0,1,1999-00,EDM,4,8,[],11.1,914,72
11:07,5,0,0,NHL,24,3,110,2,30,2,0,0,0,2000-01,EDM,2,3,[],6.7,690,62
13:13,11,1,0,NHL,25,5,174,7,64,3,3,0,0,2001-02,TOT,6,5,[],9.4,965,73
12:36,10,1,0,NHL,25,4,127,8,58,3,3,0,0,2001-02,EDM,6,4,[],10.3,769,61
16:22,1,0,0,NHL,25,1,47,-1,6,0,0,0,0,2001-02,BOS,0,1,[],0.0,196,12
6:26,6,0,0,NHL,26,5,117,-6,39,1,0,0,0,2002-03,BOS,1,5,[],2.6,444,69
13:56,3,0,0,NHL,27,3,44,5,25,0,0,0,0,2003-04,NJD,0,3,[],0.0,544,39
15:05,12,0,0,NHL,29,8,35,-17,49,1,0,0,3,2005-06,TOT,1,11,[],2.0,709,47
15:22,12,0,0,NHL,29,8,27,-14,37,1,0,0,3,2005-06,NJD,1,11,[],2.7,538,35
14:15,0,0,0,NHL,29,0,8,-3,12,0,0,0,0,2005-06,VAN,0,0,[],0.0,171,12
