age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
23,,3.7,0,5,-10,NHL,21,0,1989-90,0,27,1,,1,18,,BOS,6
24,,9.7,3,0,-3,NHL,19,0,1990-91,0,31,3,,0,25,,BOS,3
25,,0.0,0,0,-3,NHL,15,0,1991-92,0,13,0,,0,10,,BOS,0
26,,0.0,0,0,-1,NHL,4,0,1992-93,0,5,0,,0,4,,BOS,0
27,,18.2,2,1,-2,NHL,12,0,1993-94,1,11,2,,0,4,,BOS,3
28,,0.0,0,0,-4,NHL,5,0,1994-95,0,8,0,,0,4,,BOS,0
29,,0.0,0,2,-3,NHL,5,0,1995-96,0,12,0,,0,6,,BOS,2
32,,18.8,2,0,2,NHL,11,0,1998-99,0,16,3,21:48,1,6,240,BOS,3
35,,0.0,0,1,-3,NHL,6,0,2001-02,0,2,0,17:44,0,2,106,BOS,1
36,,0.0,0,1,0,NHL,5,0,2002-03,0,4,0,14:40,0,0,73,BOS,1
37,,0.0,0,0,-2,NHL,5,0,2003-04,0,2,0,16:59,0,2,85,DAL,0
