pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,U.S. National Team Development Program,0,-3,0,NAHL,3,2007-08,16,0
6,Portland Pirates,1,1,2,AHL,3,2012-13,21,1
-4,Hershey Bears,2,10,5,AHL,9,2014-15,23,3
