goalie_point_share,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,awards,saves
0.6,1,NHL,9,CGY,501,22,4,0,2,21,9,0,0,0,4,2,.333,0,3,.891,2013-14,193,2.51,0,[],172
0.8,2,NHL,6,CGY,333,23,2,0,0,14,6,0,0,1,4,0,.500,0,3,.908,2014-15,153,2.52,0,[],139
2.5,3,NHL,22,CGY,1196,24,9,115,0,55,19,-6.98,5,1,7,0,.474,0,9,.902,2015-16,564,2.76,2,[],509
