average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,4,0,0,NHL,22,2,102,-15,27,1,1,0,0,1982-83,PIT,2,2,[],7.4,,41
,6,0,0,NHL,23,3,60,-18,39,1,1,0,1,1983-84,PIT,2,4,[],5.1,,47
,9,0,0,NHL,24,6,191,-21,53,2,0,0,1,1984-85,PIT,2,7,[],3.8,,69
,9,0,0,NHL,25,7,159,-9,50,1,1,0,0,1985-86,PIT,2,7,[],4.0,,72
,18,0,0,NHL,26,12,123,2,90,2,1,0,3,1986-87,PIT,3,15,[],3.3,,68
,12,1,0,NHL,27,7,206,6,53,4,0,0,1,1987-88,PIT,4,8,[],7.5,,76
,6,0,0,NHL,28,5,105,-2,15,1,0,0,0,1988-89,PIT,1,5,[],6.7,,52
,3,0,0,NHL,29,3,49,-3,12,0,0,0,0,1989-90,TOT,0,3,[],0.0,,23
,3,0,0,NHL,29,3,36,1,11,0,0,0,0,1989-90,VAN,0,3,[],0.0,,17
,0,0,0,NHL,29,0,13,-4,1,0,0,0,0,1989-90,PIT,0,0,[],0.0,,6
,11,0,0,NHL,30,6,182,14,60,3,0,1,1,1990-91,LAK,3,8,[],5.0,,57
,4,0,0,NHL,31,4,91,-13,23,0,0,0,0,1991-92,TOT,0,4,[],0.0,,47
,0,0,0,NHL,31,0,11,-1,1,0,0,0,0,1991-92,LAK,0,0,[],0.0,,5
,4,0,0,NHL,31,4,80,-12,22,0,0,0,0,1991-92,CHI,0,4,[],0.0,,42
,0,0,0,NHL,32,0,26,2,3,0,0,0,0,1992-93,CHI,0,0,[],0.0,,4
