average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
13:29,0,6,0,0,0,NHL,18,3,0,12,-10,34,0,1,0,0,0,2,0,2003-04,MIN,1,0,5,0,2.9,485,36,[]
14:07,0,16,1,0,0,NHL,20,8,0,32,-7,73,0,3,0,1,1,3,0,2005-06,MIN,4,0,12,0,5.5,1016,72,[]
15:48,0,25,3,0,0,NHL,21,13,0,26,16,108,0,4,0,3,1,4,0,2006-07,MIN,7,0,18,0,6.5,1216,77,[]
23:06,341,43,4,0,73,NHL,22,16,1,80,12,158,100.0,7,0,8,1,11,61,2007-08,MIN,15,99,28,65,9.5,1894,82,"[{'link': '/awards/voting-2008.html#AS', 'name': 'AS-10'}, {'link': '/awards/voting-2008.html#norris', 'name': 'Norris-12'}]"
22:25,318,27,2,0,62,NHL,23,9,3,45,-7,147,60.0,4,2,4,0,10,28,2008-09,MIN,8,58,19,50,5.4,1323,59,[]
22:22,212,20,0,0,44,NHL,24,8,0,32,-15,104,0,1,0,2,0,9,17,2009-10,MIN,3,97,17,32,2.9,1052,47,[]
25:03,375,46,3,0,106,NHL,25,22,1,98,-10,170,50.0,9,1,8,1,6,47,2010-11,MIN,17,133,29,80,10.0,2004,80,[]
22:32,429,37,2,0,117,NHL,26,15,0,34,8,201,0,6,0,5,0,11,25,2011-12,SJS,11,68,26,75,5.5,1826,81,"[{'link': '/awards/voting-2012.html#byng', 'name': 'Byng-35'}]"
16:17,153,20,0,0,13,NHL,27,10,4,20,0,81,30.8,7,9,2,0,1,5,2012-13,SJS,9,54,11,19,11.1,488,30,[]
16:49,454,48,3,0,24,NHL,28,17,61,34,26,245,46.6,20,70,2,0,9,45,2013-14,SJS,22,145,26,37,9.0,1160,69,[]
23:57,512,60,2,0,124,NHL,29,26,0,65,-9,245,0,10,0,7,0,17,46,2014-15,SJS,17,148,43,101,6.9,1964,82,"[{'link': '/awards/voting-2015.html#AS', 'name': 'AS-12'}, {'link': '/awards/voting-2015.html#norris', 'name': 'Norris-21'}]"
25:52,625,75,4,1,145,NHL,30,24,1,53,-5,353,100.0,19,0,7,1,23,53,2015-16,SJS,27,101,48,102,7.6,2121,82,"[{'link': '/awards/nhl_all_star.html#2016', 'name': None}, {'link': '/awards/voting-2016.html#AS', 'name': 'AS-3'}, {'link': '/awards/voting-2016.html#hart', 'name': 'Hart-20'}, {'link': '/awards/voting-2016.html#norris', 'name': 'Norris-3'}]"
24:52,608,76,6,0,142,NHL,31,29,0,40,19,0,0,21,0,8,1,17,52,2016-17,SJS,29,69,47,153,9.1,2039,0,"[{'link': '/awards/nhl_all_star.html#2017', 'name': None}, {'link': '/awards/voting-2017.html#hart', 'name': 'Hart-4'}, {'link': '/awards/norris.html#2017', 'name': None}]"
