age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
22,,21.4,1,1,1,NHL,4,0,1982-83,1,14,3,,2,0,,TOR,4
25,,18.2,4,1,0,NHL,9,0,1985-86,3,22,4,,0,4,,TOR,5
26,,0.0,0,0,-7,NHL,6,0,1986-87,0,14,0,,0,8,,NYR,0
