year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1982-83,17,12,4,25,0,High-MN,26,Edina Hornets,37
1983-84,18,16,6,24,0,High-MN,26,Edina Hornets,40
1984-85,19,11,40,11,0,WCHA,42,University of Wisconsin,22
1985-86,20,17,34,17,0,WCHA,33,University of Wisconsin,34
1985-86,20,6,8,3,0,WJC-A,7,United States,9
1986-87,21,24,54,35,0,WCHA,42,University of Wisconsin,59
1987-88,22,36,63,26,0,WCHA,44,University of Wisconsin,62
1988-89,23,68,16,29,0,IHL,75,Salt Lake Golden Eagles,97
1989-90,24,2,0,0,0,Fr-Tour,4,Calgary Flames,2
1989-90,24,4,6,0,0,WEC-A,9,United States,4
1991-92,26,2,2,1,0,WC-A,6,United States,3
1996-97,31,2,2,0,0,WC-A,8,United States,2
