pim,team,assists,plus_minus,points,league,games_played,year,age,goals
26,Elgin-Middlesex Chiefs,24,0,57,Minor-ON,32,2003-04,15,33
8,Kingston Frontenacs,21,-7,38,OHL,58,2004-05,16,17
32,Kingston Frontenacs,64,37,90,OHL,66,2005-06,17,26
2,Canada,1,2,2,WJ18-A,7,2005-06,17,1
22,Kingston Frontenacs,37,-13,66,OHL,40,2006-07,18,29
0,Grand Rapids Griffins,1,0,1,AHL,7,2007-08,19,0
16,2 Teams,36,-9,61,OHL,54,2007-08,19,25
6,Kingston Frontenacs,18,-14,31,OHL,24,2007-08,19,13
10,Brampton Battalion,18,5,30,OHL,30,2007-08,19,12
18,Grand Rapids Griffins,25,-9,35,AHL,69,2008-09,20,10
22,Grand Rapids Griffins,25,0,37,AHL,76,2009-10,21,12
26,Grand Rapids Griffins,26,-1,38,AHL,65,2010-11,22,12
0,SaiPa Lappeenranta,0,0,0,Finland,1,2012-13,24,0
14,Grand Rapids Griffins,30,17,44,AHL,53,2013-14,25,16
16,HK Sochi,12,2,29,KHL,60,2014-15,26,17
