game_winning_goals,shotsPercentage,plus_minus,shots,power_play_goals,age,average_ice_time,games_played,assists,year,points,shorthanded_goals,goals,even_strength_goals,team,win,pim,total_ice_time,league
0,0.0,1,3,0,20,,6,1,1993-94,1,0,0,0,BUF,,6,,NHL
0,20.0,-2,10,0,21,,5,1,1994-95,3,0,2,2,BUF,,6,,NHL
0,10.5,-2,19,0,23,,11,1,1996-97,3,0,2,2,BUF,,6,,NHL
