even_strength_goals,assists,team,goals,pim,age,game_winning_goals,total_ice_time,league,shorthanded_goals,shots,average_ice_time,year,games_played,shotsPercentage,win,power_play_goals,points,plus_minus
2,3,SJS,2,2,20,0,33,NHL,0,19,95,2013-14,7,10.5,,0,5,-3
4,5,SJS,6,4,22,1,88,NHL,0,50,356,2015-16,20,12.0,,2,11,8
0,2,SJS,0,2,23,0,33,NHL,0,15,116,2016-17,6,0.0,,0,2,0
