bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,USAHA,40,Duluth Hornets,1920,21,20,0,0,59,0,0,3,11,17,0,0,0,0,0,1924-25,0,1.84,0,0
0,CHL,36,Minneapolis Millers,2160,22,0,0,0,59,0,0,0,10,0,0,0,0,0,0,1925-26,0,1.64,0,0
0,AHA,38,Minneapolis Millers,2253,23,11,0,0,51,0,0,10,9,17,0,0,0,0,0,1926-27,0,1.36,0,0
0,AHA,40,Minneapolis Millers,2475,24,7,0,0,51,0,0,5,12,28,0,0,0,0,0,1927-28,0,1.24,0,0
0,AHL,1,Buffalo Bisons,40,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1940-41,0,1.50,0,0
