assists,team,goals,year,games_played,points,pim,age,plus_minus,league
5,Poldi SONP Kladno,1,1978-79,22,6,2,17,0,Czech
0,Czechoslovakia,2,1978-79,5,2,0,17,0,EJC-A
15,Poldi SONP Kladno,19,1979-80,44,34,10,18,0,Czech
1,Czechoslovakia,0,1979-80,5,1,2,18,0,WJC-A
16,Poldi SONP Kladno,13,1980-81,40,29,22,19,0,Czech
3,Czechoslovakia,2,1980-81,5,5,6,19,0,WJC-A
6,Czechoslovakia,0,1980-81,8,6,8,19,0,WEC-A
0,Czechoslovakia,2,1981-82,6,2,2,20,0,Can-Cup
12,Poldi SONP Kladno,10,1981-82,42,22,18,20,0,Czech
1,Czechoslovakia,0,1981-82,10,1,2,20,0,WEC-A
16,Poldi SONP Kladno,12,1982-83,40,28,26,21,0,Czech
15,Dukla Trencin,2,1983-84,44,17,8,22,0,Czech
4,Czechoslovakia,0,1983-84,7,4,2,22,0,Olympics
1,Czechoslovakia,0,1984-85,4,1,5,23,0,Can-Cup
22,Dukla Trencin,20,1984-85,42,42,22,23,0,Czech
2,Czechoslovakia,3,1984-85,9,5,4,23,0,WEC-A
26,Poldi SONP Kladno,17,1985-86,38,43,14,24,0,Czech
11,Poldi SONP Kladno,7,1986-87,29,18,10,25,0,Czech-2
4,Czechoslovakia,1,1986-87,10,5,4,25,0,WEC-A
2,Czechoslovakia,1,1987-88,6,3,4,26,0,Can-Cup
18,Poldi SONP Kladno,10,1987-88,29,28,18,26,0,Czech
2,Czechoslovakia,1,1987-88,8,3,14,26,0,Olympics
16,Poldi SONP Kladno,10,1988-89,35,26,24,27,0,Czech
21,MoDo HK Ornskoldsvik,3,1991-92,40,24,60,30,0,Sweden
0,Czechoslovakia,1,1991-92,6,1,0,30,0,Olympics
27,MoDo HK Ornskoldsvik,8,1992-93,38,35,52,31,0,Sweden
3,Czechoslovakia,0,1992-93,8,3,0,31,0,WC-A
14,MoDo HK Ornskoldsvik,5,1993-94,29,19,38,32,0,Sweden
0,Czech Republic,0,1993-94,7,0,8,32,0,Olympics
17,HC Slavia Praha,7,1994-95,38,24,0,33,0,CzRep
31,HC Slavia Praha,7,1995-96,37,38,0,34,0,CzRep
23,HC Slavia Praha,3,1996-97,43,26,62,35,0,CzRep
6,HC Becherovka Karlovy Vary,4,1997-98,26,10,8,36,0,CzRep
2,HKm Zvolen,1,1998-99,19,3,14,37,0,Slovakia
12,HC Chemopetrol Litvinov,3,1998-99,28,15,24,37,0,CzRep
16,HC Chemopetrol Litvinov,3,1999-00,44,19,30,38,0,CzRep
