year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2002-03,15,2,35,8,0,ON-Jr.B,41,Waterloo Siskins,10
2003-04,16,1,18,5,10,OHL,58,Guelph Storm,6
2004-05,17,2,36,17,5,OHL,66,Guelph Storm,19
2004-05,17,0,6,0,2,WJ18-A,6,Canada,0
2005-06,18,4,122,17,2,OHL,60,Guelph Storm,21
2005-06,18,0,12,0,3,WJC-A,6,Canada,0
2006-07,19,1,4,0,-4,AHL,6,Philadelphia Phantoms,1
2006-07,19,3,86,7,2,OHL,43,Guelph Storm,10
2006-07,19,0,6,0,0,WJC-A,6,Canada,0
2007-08,20,1,42,7,8,AHL,53,Philadelphia Phantoms,8
2008-09,21,0,18,1,0,AHL,15,Philadelphia Phantoms,1
2010-11,23,1,56,1,0,AHL,39,Manitoba Moose,2
2011-12,24,1,31,5,6,AHL,22,Chicago Wolves,6
2012-13,25,0,52,5,-12,AHL,56,Norfolk Admirals,5
