pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Estevan Bruins,2,0,5,SJHL,10,1961-62,18,3
14,Estevan Bruins,8,0,18,SJHL,11,1962-63,19,10
2,Estevan Bruins,5,0,7,M-Cup,6,1962-63,19,2
8,Des Moines Oak Leafs,3,0,5,IHL,7,1966-67,23,2
6,Quebec Aces,4,0,7,AHL,15,1968-69,25,3
2,Denver Spurs,2,0,3,WHL,5,1970-71,27,1
15,Salt Lake Golden Eagles,4,0,5,WHL,9,1972-73,29,1
4,Salt Lake Golden Eagles,1,0,2,WHL,5,1973-74,30,1
11,Salt Lake Golden Eagles,12,0,15,CHL,11,1974-75,31,3
2,Salt Lake Golden Eagles,3,0,4,CHL,5,1975-76,32,1
2,Salt Lake Golden Eagles,2,0,3,CHL,6,1977-78,34,1
