bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,0,0,4.24,0,0,Swiss,0,18,0,0,0,0,0,0,13,0,1996-97,HC Fribourg-Gotteron,2,0,0,1,3,184
0,0,0,4.25,0,0,Swiss,0,19,0,0,0,0,0,0,17,0,1997-98,HC Fribourg-Gotteron,0,0,0,0,4,240
0,0,0,2.37,0,80,AHL,0,20,0,74,0,0,0,0,6,.925,1998-99,Hershey Bears,2,0,0,1,3,152
0,2,0,3.05,0,482,AHL,0,21,0,442,6,0,0,0,40,.917,1999-00,Hershey Bears,6,0,0,7,14,788
0,0,0,2.50,0,0,Swiss,0,26,0,0,0,0,0,0,10,0,2004-05,HC Lugano,3,0,0,1,4,240
0,0,0,1.85,0,0,Swiss-2,0,26,0,0,0,0,0,0,4,0,2004-05,EHC Chur,0,0,0,0,2,130
0,0,0,2.79,0,0,Swiss,0,29,0,0,0,0,0,0,14,0,2007-08,HC Lugano,1,0,0,4,5,301
0,0,1,3.45,0,0,Swiss,0,30,0,0,0,0,0,0,26,0,2008-09,HC Lugano,4,1,0,3,7,452
0,0,0,5.50,0,0,Swiss,0,31,0,0,0,0,0,0,22,0,2009-10,HC Lugano,4,0,0,0,4,240
0,0,0,4.62,0,12,AHL,0,33,0,10,0,0,0,0,2,.833,2011-12,St. John\'s IceCaps,0,0,0,0,1,26
0,0,0,3.53,0,0,Swiss,0,34,0,0,25,0,0,0,44,0,2012-13,Rapperswil-Jona Lakers,7,0,0,5,12,747
