pim,team,assists,plus_minus,points,league,games_played,year,age,goals
75,Saskatoon Contacts,51,0,88,SMHL,35,1991-92,15,37
2,Regina Pats,1,0,4,WHL,4,1991-92,15,3
23,Regina Pats,38,0,83,WHL,70,1992-93,16,45
6,Canada,4,0,13,U-18,5,1992-93,16,9
48,Regina Pats,67,0,118,WHL,66,1993-94,17,51
0,Canada,2,0,2,WJC-A,5,1993-94,17,0
22,Regina Pats,23,0,44,WHL,25,1994-95,18,21
4,Canada,2,0,7,WJC-A,7,1994-95,18,5
6,Canada,0,0,2,WC-A,8,1995-96,19,2
16,Canada,4,0,7,WC-A,11,1996-97,20,3
0,Canada,2,0,4,WC-A,7,1998-99,22,2
6,Canada,3,-2,4,WC-A,7,2000-01,24,1
4,Canada,1,-1,1,WC-A,9,2003-04,27,0
0,Lake Erie Monsters,4,3,5,AHL,5,2007-08,31,1
130,Eisbaren Berlin,30,0,45,Germany,53,2009-10,33,15
12,Eisbaren Berlin,9,0,14,Germany,30,2010-11,34,5
