pim,team,assists,plus_minus,points,league,games_played,year,age,goals
21,Guelph Royals,7,0,12,OHA-Jr.,48,1961-62,17,5
52,Guelph Royals,25,0,34,OHA-Jr.,50,1962-63,18,9
61,Kitchener Rangers,28,0,51,OHA-Jr.,56,1963-64,19,23
140,Kitchener Rangers,55,0,106,OHA-Jr.,56,1964-65,20,51
74,Minnesota Rangers,30,0,45,CPHL,68,1965-66,21,15
57,Omaha Knights,19,0,26,CPHL,49,1966-67,22,7
56,Memphis South Stars,29,0,44,CPHL,56,1967-68,23,15
32,Memphis South Stars,26,0,40,CHL,66,1968-69,24,14
16,San Diego Gulls,29,0,46,WHL,67,1969-70,25,17
41,San Diego Gulls,21,0,34,WHL,70,1970-71,26,13
19,San Diego Gulls,5,0,7,WHL,24,1971-72,27,2
